business_id,business_name,business_address,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,violation_id,violation_description,risk_category
61989,Osha Thai Restaurant & Lounge,311 03rd St,94107,37.783662,-122.398704,"(37.783662, -122.398704)",14155896742,61989_20170627,6/27/17,67,61989_20170627_103102,Unclean hands or improper use of gloves,High Risk
3870,LA ALTENA,3346 MISSION St,94110,37.743206,-122.421546,"(37.743206, -122.421546)",14155648415,3870_20170717,7/17/17,87,3870_20170717_103114,High risk vermin infestation,High Risk
62057,Ashley's Cafe,4454 California St,94118,37.784976,-122.465169,"(37.784976, -122.465169)",14155836269,62057_20170713,7/13/17,66,62057_20170713_103147,Inadequate ventilation or lighting,Low Risk
2031,KENMORE RESIDENCE CLUB,1570 SUTTER St,94109,37.787017,-122.426234,"(37.787017, -122.426234)",14155775815,2031_20180629,6/29/18,76,2031_20180629_103103,High risk food holding temperature,High Risk
62000,Cafe Encore,488 Post St,94109,37.788128,-122.409705,"(37.788128, -122.409705)",14155436549,62000_20170803,8/3/17,96,62000_20170803_103154,Unclean or degraded floors walls or ceilings,Low Risk
6007,BAYVIEE HUNTER Pt. ADULT DAY HE,1250 LA SALLE,94124,37.73241,-122.383559,"(37.73241, -122.383559)",14155824774,6007_20170110,1/10/17,92,6007_20170110_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
2749,TAQUERIA CANCUN,3211 MISSION St,94110,37.745433,-122.419945,"(37.745433, -122.419945)",14155551414,2749_20170601,6/1/17,92,2749_20170601_103161,Low risk vermin infestation,Low Risk
5820,GLEN PARK ELEMENTARY SCHOOL,151 LIPPARD Ave,94122,37.73322,-122.435998,"(37.73322, -122.435998)",14155464713,5820_20170914,9/14/17,91,5820_20170914_103109,Unclean or unsanitary food contact surfaces,High Risk
61976,DELICA,1 Ferry Building  #45,94111,37.795225,-122.39377,"(37.795225, -122.39377)",14155830344,61976_20170809,8/9/17,98,61976_20170809_103142,Unclean nonfood contact surfaces,Low Risk
1337,Sabor De San Miguel,3263 MISSION St,94110,37.744726,-122.420395,"(37.744726, -122.420395)",14155645866,1337_20160107,1/7/16,88,1337_20160107_103144,Unapproved or unmaintained equipment or utensils,Low Risk
62057,Ashley's Cafe,4454 California St,94118,37.784976,-122.465169,"(37.784976, -122.465169)",14155836269,62057_20170913,9/13/17,78,62057_20170913_103154,Unclean or degraded floors walls or ceilings,Low Risk
5817,LAKESHORE ELEMENTARY SCHOOL,220 MIDDLEFIELD Dr,94132,37.730637,-122.4861,"(37.730637, -122.4861)",14155752825,5817_20170118,1/18/17,92,5817_20170118_103120,Moderate risk food holding temperature,Moderate Risk
5192,COMING HOME HOSPICE,115 Diamond St,94107,37.760485,-122.437091,"(37.760485, -122.437091)",14155861110,5192_20180205,2/5/18,91,5192_20180205_103154,Unclean or degraded floors walls or ceilings,Low Risk
5219,SALVATION ARMY GATEWAY,407 09th St,94103,37.772473,-122.409879,"(37.772473, -122.409879)",14155256100,5219_20170803,8/3/17,78,5219_20170803_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
2893,FOREIGN CINEMA,2534 MISSION St,94110,37.756417,-122.418884,"(37.756417, -122.418884)",14155417600,2893_20170919,9/19/17,86,2893_20170919_103125,Noncompliance with shell fish tags or display,Moderate Risk
1734,SAI JAI THAI,771 O'FARRELL St,94109,37.785182,-122.417409,"(37.785182, -122.417409)",14155675774,1734_20180509,5/9/18,88,1734_20180509_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
1381,PEBBLE'S CAFE,2852 Diamond St,94131,37.73382,-122.434093,"(37.73382, -122.434093)",14155332270,1381_20170822,8/22/17,92,1381_20170822_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
37651,Jack In The Box #545,400 Geary St,94102,37.787168,-122.410124,"(37.787168, -122.410124)",14155670868,37651_20170829,8/29/17,98,37651_20170829_103142,Unclean nonfood contact surfaces,Low Risk
37820,Natural Sensations,1650 HOLLOWAY St #134,94132,37.720894,-122.478029,"(37.720894, -122.478029)",14155238257,37820_20170926,9/26/17,90,37820_20170926_103154,Unclean or degraded floors walls or ceilings,Low Risk
63082,The Brick Yard,1787 Union St,94123,37.797933,-122.428627,"(37.797933, -122.428627)",14156677676,63082_20170512,5/12/17,70,63082_20170512_103150,Improper or defective plumbing,Low Risk
1366,CAFE LA TAZA,2475A MISSION,94110,37.757436,-122.41888,"(37.757436, -122.41888)",14155827715,1366_20180206,2/6/18,81,1366_20180206_103131,Moderate risk vermin infestation,Moderate Risk
63619,Subway Sandwiches,77 Van Ness Ave #100,94102,37.776133,-122.419484,"(37.776133, -122.419484)",14155981866,63619_20170919,9/19/17,92,63619_20170919_103144,Unapproved or unmaintained equipment or utensils,Low Risk
6348,Castro Street Chevron,2399 Market St,94114,37.762857,-122.434755,"(37.762857, -122.434755)",14155622570,6348_20180828,8/28/18,100,,,
3345,"BAR NONE-SF, LLC",1980 UNION St,94123,37.797578,-122.431883,"(37.797578, -122.431883)",14155920300,3345_20170524,5/24/17,80,3345_20170524_103154,Unclean or degraded floors walls or ceilings,Low Risk
18102,Kim Son Restaurant,3614 BALBOA St,94121,37.775728,-122.497701,"(37.775728, -122.497701)",14155815413,18102_20170203,2/3/17,86,18102_20170203_103120,Moderate risk food holding temperature,Moderate Risk
69387,Chabaa Thai Cuisine,420 Geary St,94102,37.787178,-122.410237,"(37.787178, -122.410237)",14155343121,69387_20170829,8/29/17,92,69387_20170829_103161,Low risk vermin infestation,Low Risk
62057,Ashley's Cafe,4454 California St,94118,37.784976,-122.465169,"(37.784976, -122.465169)",14155836269,62057_20170913,9/13/17,78,62057_20170913_103133,Foods not protected from contamination,Moderate Risk
5905,MARINA MIDDLE SCHOOL,3500 FILLMORE St,94123,37.801776,-122.43641,"(37.801776, -122.43641)",14155743495,5905_20170313,3/13/17,86,5905_20170313_103150,Improper or defective plumbing,Low Risk
2347,LAS TINAJAS,2338 MISSION St,94110,37.759567,-122.419185,"(37.759567, -122.419185)",14155699933,2347_20180207,2/7/18,86,2347_20180207_103120,Moderate risk food holding temperature,Moderate Risk
3253,S F GOLF CLUB,1310 Junipero Serra Blvd,94132,37.711329,-122.471316,"(37.711329, -122.471316)",14155464100,3253_20170413,4/13/17,92,3253_20170413_103144,Unapproved or unmaintained equipment or utensils,Low Risk
3784,BLOWFISH SUSHI,2170 BRYANT St,94110,37.759488,-122.409931,"(37.759488, -122.409931)",14155283848,3784_20170124,1/24/17,80,3784_20170124_103109,Unclean or unsanitary food contact surfaces,High Risk
3477,CHOW,215 Church St,94114,37.767183,-122.428866,"(37.767183, -122.428866)",14155552469,3477_20170829,8/29/17,80,3477_20170829_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
7678,Casa Thai Market,3020 16th St,94103,37.765049,-122.420122,"(37.765049, -122.420122)",14155433562,7678_20170216,2/16/17,90,7678_20170216_103131,Moderate risk vermin infestation,Moderate Risk
3895,Cable Car Restaurant,1040 Columbus Ave,94133,37.803984,-122.415453,"(37.803984, -122.415453)",14155744455,3895_20170824,8/24/17,76,3895_20170824_103103,High risk food holding temperature,High Risk
628,EL BURRITO EXPRESS #2,1812 DIVISADERO St,94115,37.786407,-122.440057,"(37.786407, -122.440057)",14155774246,628_20180504,5/4/18,74,628_20180504_103129,Insufficient hot water or running water,Moderate Risk
1075,"SANDWICH PLACE, THE",2029 MISSION St,94110,37.764384,-122.419566,"(37.764384, -122.419566)",14155433811,1075_20180427,4/27/18,89,1075_20180427_103139,Improper food storage,Low Risk
5227,Larkin Street Youth Center,869 Ellis St,94109,37.783845,-122.420429,"(37.783845, -122.420429)",14155742968,5227_20170228,2/28/17,76,5227_20170228_103154,Unclean or degraded floors walls or ceilings,Low Risk
36911,Royal Market & Bakery,5331 Geary Blvd,94121,37.780383,-122.47673,"(37.780383, -122.47673)",14155225550,36911_20160414,4/14/16,81,36911_20160414_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
7491,AUTO CITY Food Mart,505 So. Van Ness Ave,94110,37.764773,-122.417416,"(37.764773, -122.417416)",14155866347,7491_20170111,1/11/17,80,7491_20170111_103138,Improper storage use or identification of toxic substances,Low Risk
3869,SAFEWAY #739,3350 MISSION St,94110,37.742998,-122.421638,"(37.742998, -122.421638)",14155822866,3869_20170619,6/19/17,80,3869_20170619_103154,Unclean or degraded floors walls or ceilings,Low Risk
5860,June Jordan,325 La Grande Ave,94112,37.719719,-122.425581,"(37.719719, -122.425581)",14155464547,5860_20170915,9/15/17,100,,,
70452,Kennedy Market & Deli,4600 03rd St,94124,37.736301,-122.390293,"(37.736301, -122.390293)",14155285560,70452_20170110,1/10/17,86,70452_20170110_103133,Foods not protected from contamination,Moderate Risk
1111,SUBWAY 16604,753 POLK St,94109,37.783713,-122.419357,"(37.783713, -122.419357)",14155921055,1111_20170302,3/2/17,90,1111_20170302_103131,Moderate risk vermin infestation,Moderate Risk
619,A-1 BAKERY,1727 OCEAN Ave,94112,37.724824,-122.460726,"(37.724824, -122.460726)",14155586923,619_20170118,1/18/17,86,619_20170118_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
7757,CAKE GALLERY,290 09th St,94103,37.768357,-122.419792,"(37.768357, -122.419792)",14155560552,7757_20170131,1/31/17,92,7757_20170131_103145,Improper storage of equipment utensils or linens,Low Risk
5096,POPEYES-GENEVA & MISSION,890 Geneva Ave,94112,37.716643,-122.441187,"(37.716643, -122.441187)",14155232089,5096_20180206,2/6/18,90,5096_20180206_103131,Moderate risk vermin infestation,Moderate Risk
70452,Kennedy Market & Deli,4600 03rd St,94124,37.736301,-122.390293,"(37.736301, -122.390293)",14155285560,70452_20170110,1/10/17,86,70452_20170110_103144,Unapproved or unmaintained equipment or utensils,Low Risk
7755,ARIZMENDI BAKERY,1331 09th Ave,94122,37.763448,-122.466344,"(37.763448, -122.466344)",14155563117,7755_20170816,8/16/17,92,7755_20170816_103162,Other low risk violation,Low Risk
37090,Basil Canteen,1489 FOLSOM St,94103,37.772008,-122.413803,"(37.772008, -122.413803)",14155553963,37090_20170629,6/29/17,71,37090_20170629_103105,Improper cooling methods,High Risk
5870,CARMICHAEL ELEMENTARY SCHOOL,55 SHERMAN St,94103,37.776948,-122.406342,"(37.776948, -122.406342)",14155246294,5870_20170905,9/5/17,94,5870_20170905_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
59574,Pan Lido Salvadoreno,3147 22nd St,94110,37.755479,-122.417583,"(37.755479, -122.417583)",14155283350,59574_20170802,8/2/17,87,59574_20170802_103120,Moderate risk food holding temperature,Moderate Risk
62179,Pampanguena Cuisine,4441 Mission St,94112,37.727111,-122.432926,"(37.727111, -122.432926)",14155588899,62179_20180426,4/26/18,92,62179_20180426_103144,Unapproved or unmaintained equipment or utensils,Low Risk
5019,PEET'S COFFEE & TEA,2300 16th St #240,94103,37.765708,-122.409002,"(37.765708, -122.409002)",14155566713,5019_20170428,4/28/17,98,5019_20170428_103154,Unclean or degraded floors walls or ceilings,Low Risk
2973,KOH SAMUI & THE MONKEY,415 BRANNAN St,94107,37.779777,-122.394673,"(37.779777, -122.394673)",14155579885,2973_20170815,8/15/17,90,2973_20170815_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
7216,El Chico Produce Market #2,4600 Mission St,94112,37.724489,-122.435026,"(37.724489, -122.435026)",14155586025,7216_20170502,5/2/17,76,7216_20170502_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
1005,CHAVITA'S MEXICAN RESTAURANT,3006 MISSION St,94110,37.748855,-122.418134,"(37.748855, -122.418134)",14155286927,1005_20170713,7/13/17,78,1005_20170713_103154,Unclean or degraded floors walls or ceilings,Low Risk
1337,Sabor De San Miguel,3263 MISSION St,94110,37.744726,-122.420395,"(37.744726, -122.420395)",14155645866,1337_20160823,8/23/16,81,1337_20160823_103133,Foods not protected from contamination,Moderate Risk
1111,SUBWAY 16604,753 POLK St,94109,37.783713,-122.419357,"(37.783713, -122.419357)",14155921055,1111_20170302,3/2/17,90,1111_20170302_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
2369,CLOONEY'S,1401 Valencia St,94110,37.750374,-122.420456,"(37.750374, -122.420456)",14155824988,2369_20170809,8/9/17,86,2369_20170809_103161,Low risk vermin infestation,Low Risk
2737,CAFFE' ROMA,885 Bryant St,94103,37.774677,-122.404222,"(37.774677, -122.404222)",14155297662,2737_20180423,4/23/18,90,2737_20180423_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
2347,LAS TINAJAS,2338 MISSION St,94110,37.759567,-122.419185,"(37.759567, -122.419185)",14155699933,2347_20170721,7/21/17,75,2347_20170721_103109,Unclean or unsanitary food contact surfaces,High Risk
1352,LA TORTILLA,495 Castro St B,94114,37.760954,-122.434935,"(37.760954, -122.434935)",14155863990,1352_20180620,6/20/18,74,1352_20180620_103135,No person in charge of food facility,Low Risk
3868,BARNEY'S,4138 24th St,94114,37.751268,-122.434992,"(37.751268, -122.434992)",14155287770,3868_20170711,7/11/17,87,3868_20170711_103120,Moderate risk food holding temperature,Moderate Risk
5807,SHERIDAN ELEMENTARY SCHOOL,431 CAPITOL Ave,94112,37.714304,-122.459115,"(37.714304, -122.459115)",14155464743,5807_20170202,2/2/17,98,5807_20170202_103144,Unapproved or unmaintained equipment or utensils,Low Risk
7748,FOODS CO. #351,345 WILLIAMS Ave,94124,37.730164,-122.399114,"(37.730164, -122.399114)",14155331870,7748_20170125,1/25/17,90,7748_20170125_103154,Unclean or degraded floors walls or ceilings,Low Risk
2649,WAN KEE RESTAURANT,2152 MISSION St,94110,37.762527,-122.419475,"(37.762527, -122.419475)",14155864138,2649_20170831,8/31/17,76,2649_20170831_103142,Unclean nonfood contact surfaces,Low Risk
6348,Castro Street Chevron,2399 Market St,94114,37.762857,-122.434755,"(37.762857, -122.434755)",14155622570,6348_20170119,1/19/17,100,,,
63082,The Brick Yard,1787 Union St,94123,37.797933,-122.428627,"(37.797933, -122.428627)",14156677676,63082_20170824,8/24/17,78,63082_20170824_103103,High risk food holding temperature,High Risk
1008,VALENCIA PIZZA & PASTA,801 VALENCIA St,94110,37.759944,-122.421356,"(37.759944, -122.421356)",14155641882,1008_20170905,9/5/17,88,1008_20170905_103161,Low risk vermin infestation,Low Risk
2840,THE OLYMPIC CLUB AT LAKESIDE,599 SKYLINE Blvd,94132,37.708887,-122.497934,"(37.708887, -122.497934)",14155404300,2840_20170818,8/18/17,92,2840_20170818_103154,Unclean or degraded floors walls or ceilings,Low Risk
2347,LAS TINAJAS,2338 MISSION St,94110,37.759567,-122.419185,"(37.759567, -122.419185)",14155699933,2347_20180207,2/7/18,86,2347_20180207_103131,Moderate risk vermin infestation,Moderate Risk
2538,KATES KITCHEN,471 HAIGHT St,94102,37.772163,-122.429927,"(37.772163, -122.429927)",14155623984,2538_20170608,6/8/17,73,2538_20170608_103144,Unapproved or unmaintained equipment or utensils,Low Risk
1159,Zona Rosa,1797 Haight St,94117,37.769363,-122.451667,"(37.769363, -122.451667)",14155667717,1159_20170131,1/31/17,78,1159_20170131_103133,Foods not protected from contamination,Moderate Risk
2008,Hook a Cook,Pier 39  Building B  Space 1-3,94133,37.786766,-122.461545,"(37.786766, -122.461545)",14155217717,2008_20170124,1/24/17,85,2008_20170124_103142,Unclean nonfood contact surfaces,Low Risk
5552,WILDLIFE CONNECTION ESPRESSO CART,1 ZOO Rd,94132,37.73017,-122.502535,"(37.73017, -122.502535)",14155757080,5552_20170815,8/15/17,90,5552_20170815_103120,Moderate risk food holding temperature,Moderate Risk
67330,San Tung Restaurant LLC,1031 Irving St,94122,37.763891,-122.468805,"(37.763891, -122.468805)",14155240828,67330_20160825,8/25/16,57,67330_20160825_103132,Improper thawing methods,Moderate Risk
7765,HILDA'S MART & BAKE SHOP,145 PERSIA Ave,94112,37.722477,-122.434488,"(37.722477, -122.434488)",14155333122,7765_20170519,5/19/17,94,7765_20170519_103120,Moderate risk food holding temperature,Moderate Risk
522,Boudin Sourdough Bakery,3251 20th Ave,94132,37.728497,-122.475639,"(37.728497, -122.475639)",14155561849,522_20170922,9/22/17,92,522_20170922_103156,Permit license or inspection report not posted,Low Risk
1339,HIGHER GROUNDS,691 CHENERY St,94131,37.734483,-122.43368,"(37.734483, -122.43368)",14155582933,1339_20170822,8/22/17,80,1339_20170822_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
4874,JUMP START COFFEE & GROCERY,1192 GUERRERO St,94110,37.752118,-122.422914,"(37.752118, -122.422914)",14155647555,4874_20170815,8/15/17,88,4874_20170815_103131,Moderate risk vermin infestation,Moderate Risk
4987,ROSSI'S DELI,426 Castro St,94114,37.761954,-122.435168,"(37.761954, -122.435168)",14155864533,4987_20170630,6/30/17,86,4987_20170630_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
1003,RINCON PERUANO RESTAURANT,3364 26th St,94110,37.749128,-122.417402,"(37.749128, -122.417402)",14155897712,1003_20170823,8/23/17,86,1003_20170823_103144,Unapproved or unmaintained equipment or utensils,Low Risk
1159,Zona Rosa,1797 Haight St,94117,37.769363,-122.451667,"(37.769363, -122.451667)",14155667717,1159_20170131,1/31/17,78,1159_20170131_103142,Unclean nonfood contact surfaces,Low Risk
3345,"BAR NONE-SF, LLC",1980 UNION St,94123,37.797578,-122.431883,"(37.797578, -122.431883)",14155920300,3345_20170524,5/24/17,80,3345_20170524_103153,Inadequate dressing rooms or improper storage of personal items,Low Risk
5925,ARCHBISHOP RIORDAN HIGH SCHOOL CAFE,175 PHELAN,94112,37.727337,-122.45245,"(37.727337, -122.45245)",14155588200,5925_20170920,9/20/17,94,5925_20170920_103154,Unclean or degraded floors walls or ceilings,Low Risk
4884,LUCCA RAVIOLI CO,1100 VALENCIA St,94110,37.755177,-122.420995,"(37.755177, -122.420995)",14155645581,4884_20170209,2/9/17,100,,,
2649,WAN KEE RESTAURANT,2152 MISSION St,94110,37.762527,-122.419475,"(37.762527, -122.419475)",14155864138,2649_20170831,8/31/17,76,2649_20170831_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
